,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
27062,1686950407005,,,,,LAX_DTLA,,,,
27063,1686950430963,,,,,LAX_DTLA,,,,
27064,1686950430964,,,,,LAX_DTLA,,,,
27065,1686950430965,,,,,LAX_DTLA,,,,
27066,1686950447000,,,,,LAX_DTLA,,,,
27067,1686950447001,,,,,LAX_DTLA,,,,
27068,1686950467000,,,,,LAX_DTLA,,,,
27069,1686950467001,,,,,LAX_DTLA,,,,
27070,1686950495000,,,,,DTLA_LAX,,,,
27071,1686950495001,,,,,DTLA_LAX,,,,
27072,1686950495002,,,,,DTLA_LAX,,,,
27073,1686950495003,,,,,DTLA_LAX,,,,
27074,1686950495004,,,,,DTLA_LAX,,,,
27075,1686950495005,,,,,DTLA_LAX,,,,
27076,1686950519483,,,,,LAX_DTLA,,,,
27077,1686950521000,,,,,DTLA_LAX,,,,
27078,1686950521001,,,,,DTLA_LAX,,,,
27079,1686950527000,,,,,LAX_DTLA,,,,
27080,1686950527001,,,,,LAX_DTLA,,,,
27081,1686950531000,,,,,DTLA_LAX,,,,
27082,1686950531001,,,,,DTLA_LAX,,,,
27083,1686950567000,,,,,LAX_DTLA,,,,
27084,1686950567001,,,,,LAX_DTLA,,,,
27085,1686950567002,,,,,LAX_DTLA,,,,
27086,1686950567003,,,,,LAX_DTLA,,,,
27087,1686950567004,,,,,LAX_DTLA,,,,
27088,1686950567005,,,,,LAX_DTLA,,,,
27089,1686950610000,,,,,DTLA_LAX,,,,
27090,1686950610001,,,,,DTLA_LAX,,,,
27091,1686950624428,,,,,DTLA_LAX,,,,
27092,1686950624429,,,,,DTLA_LAX,,,,
27093,1686950624430,,,,,DTLA_LAX,,,,
27094,1686950624431,,,,,DTLA_LAX,,,,
27095,1686950624432,,,,,DTLA_LAX,,,,
27096,1686950624433,,,,,DTLA_LAX,,,,
27097,1686950624434,,,,,DTLA_LAX,,,,
27098,1686950624435,,,,,DTLA_LAX,,,,
27099,1686950624436,,,,,DTLA_LAX,,,,
27100,1686950624437,,,,,DTLA_LAX,,,,
27101,1686950628000,,,,,DTLA_LAX,,,,
27102,1686950628001,,,,,DTLA_LAX,,,,
27103,1686950628002,,,,,DTLA_LAX,,,,
27104,1686950628003,,,,,DTLA_LAX,,,,
27105,1686950628004,,,,,DTLA_LAX,,,,
27106,1686950628005,,,,,DTLA_LAX,,,,
27107,1686950644000,,,,,DTLA_LAX,,,,
27108,1686950644001,,,,,DTLA_LAX,,,,
27109,1686950648000,,,,,DTLA_LAX,,,,
27110,1686950648001,,,,,DTLA_LAX,,,,
27111,1686950659000,,,,,LAX_DTLA,,,,
27112,1686950659001,,,,,LAX_DTLA,,,,
27113,1686950684000,,,,,LAX_DTLA,,,,
27114,1686950684001,,,,,LAX_DTLA,,,,
27115,1686950707000,,,,,LAX_DTLA,,,,
27116,1686950707001,,,,,LAX_DTLA,,,,
27117,1686950715000,,,,,DTLA_LAX,,,,
27118,1686950715001,,,,,DTLA_LAX,,,,
27119,1686950742000,,,,,LAX_DTLA,,,,
27120,1686950742001,,,,,LAX_DTLA,,,,
27121,1686950742002,,,,,LAX_DTLA,,,,
27122,1686950742003,,,,,LAX_DTLA,,,,
27123,1686950742004,,,,,LAX_DTLA,,,,
27124,1686950742005,,,,,LAX_DTLA,,,,
27125,1686950742006,,,,,LAX_DTLA,,,,
27126,1686950742007,,,,,LAX_DTLA,,,,
27127,1686950747000,,,,,LAX_DTLA,,,,
27128,1686950747001,,,,,LAX_DTLA,,,,
27129,1686950770000,,,,,LAX_DTLA,,,,
27130,1686950770001,,,,,LAX_DTLA,,,,
27131,1686950788000,,,,,LAX_DTLA,,,,
27132,1686950788001,,,,,LAX_DTLA,,,,
27133,1686950788002,,,,,LAX_DTLA,,,,
27134,1686950788003,,,,,LAX_DTLA,,,,
27135,1686950788004,,,,,LAX_DTLA,,,,
27136,1686950788005,,,,,LAX_DTLA,,,,
27137,1686950821000,,,,,LAX_DTLA,,,,
27138,1686950821001,,,,,LAX_DTLA,,,,
27139,1686950834000,,,,,LAX_DTLA,,,,
27140,1686950834001,,,,,LAX_DTLA,,,,
27141,1686950857000,,,,,LAX_DTLA,,,,
27142,1686950857001,,,,,LAX_DTLA,,,,
27143,1686950870000,,,,,LAX_DTLA,,,,
27144,1686950870001,,,,,LAX_DTLA,,,,
27145,1686950870002,,,,,LAX_DTLA,,,,
27146,1686950870003,,,,,LAX_DTLA,,,,
27147,1686950870004,,,,,LAX_DTLA,,,,
27148,1686950870005,,,,,LAX_DTLA,,,,
27149,1686950882429,,,,,DTLA_LAX,,,,
27150,1686950892000,,,,,LAX_DTLA,,,,
27151,1686950892001,,,,,LAX_DTLA,,,,
27152,1686950903482,,,,,LAX_DTLA,,,,
27153,1686950903483,,,,,LAX_DTLA,,,,
27154,1686950903484,,,,,LAX_DTLA,,,,
27155,1686950903485,,,,,LAX_DTLA,,,,
27156,1686950903486,,,,,LAX_DTLA,,,,
27157,1686950903487,,,,,LAX_DTLA,,,,
27158,1686950903489,,,,,LAX_DTLA,,,,
27159,1686950903490,,,,,LAX_DTLA,,,,
27160,1686950903491,,,,,LAX_DTLA,,,,
27161,1686950928428,,,,,DTLA_LAX,,,,
27162,1686950928429,,,,,DTLA_LAX,,,,
27163,1686950928430,,,,,DTLA_LAX,,,,
27164,1686950928431,,,,,DTLA_LAX,,,,
27165,1686950928432,,,,,DTLA_LAX,,,,
27166,1686950928433,,,,,DTLA_LAX,,,,
27167,1686950928434,,,,,DTLA_LAX,,,,
27168,1686950928435,,,,,DTLA_LAX,,,,
27169,1686950928436,,,,,DTLA_LAX,,,,
27170,1686950928437,,,,,DTLA_LAX,,,,
27171,1686950933999,,,,,LAX_DTLA,,,,
27172,1686950934000,,,,,LAX_DTLA,,,,
27173,1686950934001,,,,,LAX_DTLA,,,,
27174,1686950937000,,,,,DTLA_LAX,,,,
27175,1686950937001,,,,,DTLA_LAX,,,,
27176,1686950937002,,,,,DTLA_LAX,,,,
27177,1686950937003,,,,,DTLA_LAX,,,,
27178,1686950937004,,,,,DTLA_LAX,,,,
27179,1686950937005,,,,,DTLA_LAX,,,,
27180,1686950944000,,,,,LAX_DTLA,,,,
27181,1686950944001,,,,,LAX_DTLA,,,,
27182,1686950947428,,,,,LAX_DTLA,,,,
27183,1686950947429,,,,,LAX_DTLA,,,,
27184,1686950947430,,,,,LAX_DTLA,,,,
27185,1686950947431,,,,,LAX_DTLA,,,,
27186,1686950947432,,,,,LAX_DTLA,,,,
27187,1686950947433,,,,,LAX_DTLA,,,,
27188,1686950947434,,,,,LAX_DTLA,,,,
27189,1686950947435,,,,,LAX_DTLA,,,,
27190,1686950947436,,,,,LAX_DTLA,,,,
27191,1686950947437,,,,,LAX_DTLA,,,,
27192,1686950974000,,,,,LAX_DTLA,,,,
27193,1686950974001,,,,,LAX_DTLA,,,,
27194,1686950999517,,,,,LAX_DTLA,,,,
27195,1686950999518,,,,,LAX_DTLA,,,,
27196,1686950999519,,,,,LAX_DTLA,,,,
27197,1686951062000,,,,,LAX_DTLA,,,,
27198,1686951062001,,,,,LAX_DTLA,,,,
27199,1686951062002,,,,,LAX_DTLA,,,,
27200,1686951062003,,,,,LAX_DTLA,,,,
27201,1686951062004,,,,,LAX_DTLA,,,,
27202,1686951062005,,,,,LAX_DTLA,,,,
27203,1686951081000,,,,,DTLA_LAX,,,,
27204,1686951081001,,,,,DTLA_LAX,,,,
27205,1686951092000,,,,,LAX_DTLA,,,,
27206,1686951092001,,,,,LAX_DTLA,,,,
27207,1686951115000,,,,,LAX_DTLA,,,,
27208,1686951115001,,,,,LAX_DTLA,,,,
27209,1686951153000,,,,,DTLA_LAX,,,,
27210,1686951153001,,,,,DTLA_LAX,,,,
27211,1686951162000,,,,,DTLA_LAX,,,,
27212,1686951162001,,,,,DTLA_LAX,,,,
27213,1686951177000,,,,,LAX_DTLA,,,,
27214,1686951177001,,,,,LAX_DTLA,,,,
27215,1686951179947,,,,,DTLA_LAX,,,,
27216,1686951183455,,,,,DTLA_LAX,,,,
27217,1686951183456,,,,,DTLA_LAX,,,,
27218,1686951183457,,,,,DTLA_LAX,,,,
27219,1686951183458,,,,,DTLA_LAX,,,,
27220,1686951183459,,,,,DTLA_LAX,,,,
27221,1686951183460,,,,,DTLA_LAX,,,,
27222,1686951183461,,,,,DTLA_LAX,,,,
27223,1686951183462,,,,,DTLA_LAX,,,,
27224,1686951183463,,,,,DTLA_LAX,,,,
27225,1686951183464,,,,,DTLA_LAX,,,,
27226,1686951192000,,,,,DTLA_LAX,,,,
27227,1686951192001,,,,,DTLA_LAX,,,,
27228,1686951192002,,,,,DTLA_LAX,,,,
27229,1686951192003,,,,,DTLA_LAX,,,,
27230,1686951192004,,,,,DTLA_LAX,,,,
27231,1686951192005,,,,,DTLA_LAX,,,,
27232,1686951219000,,,,,DTLA_LAX,,,,
27233,1686951219001,,,,,DTLA_LAX,,,,
27234,1686951248000,,,,,DTLA_LAX,,,,
27235,1686951248001,,,,,DTLA_LAX,,,,
27236,1686951299946,,,,,DTLA_LAX,,,,
27237,1686951299947,,,,,DTLA_LAX,,,,
27238,1686951299948,,,,,DTLA_LAX,,,,
27239,1686951299949,,,,,DTLA_LAX,,,,
27240,1686951299950,,,,,DTLA_LAX,,,,
27241,1686951299951,,,,,DTLA_LAX,,,,
27242,1686951299952,,,,,DTLA_LAX,,,,
27243,1686951299953,,,,,DTLA_LAX,,,,
27244,1686951299954,,,,,DTLA_LAX,,,,
27245,1686951299955,,,,,DTLA_LAX,,,,
27246,1686951384000,,,,,LAX_DTLA,,,,
27247,1686951384001,,,,,LAX_DTLA,,,,
27248,1686951384002,,,,,LAX_DTLA,,,,
27249,1686951384003,,,,,LAX_DTLA,,,,
27250,1686951384004,,,,,LAX_DTLA,,,,
27251,1686951384005,,,,,LAX_DTLA,,,,
27252,1686951417000,,,,,DTLA_LAX,,,,
27253,1686951417001,,,,,DTLA_LAX,,,,
27254,1686951477464,,,,,DTLA_LAX,,,,
27255,1686951477465,,,,,DTLA_LAX,,,,
27256,1686951477466,,,,,DTLA_LAX,,,,
27257,1686951477467,,,,,DTLA_LAX,,,,
27258,1686951477468,,,,,DTLA_LAX,,,,
27259,1686951477469,,,,,DTLA_LAX,,,,
27260,1686951477471,,,,,DTLA_LAX,,,,
27261,1686951477472,,,,,DTLA_LAX,,,,
27262,1686951477473,,,,,DTLA_LAX,,,,
27263,1686951477474,,,,,DTLA_LAX,,,,
27264,1686951477475,,,,,DTLA_LAX,,,,
27265,1686951477476,,,,,DTLA_LAX,,,,
27266,1686951477477,,,,,DTLA_LAX,,,,
27267,1686951488000,,,,,LAX_DTLA,,,,
27268,1686951488001,,,,,LAX_DTLA,,,,
27269,1686951489000,,,,,LAX_DTLA,,,,
27270,1686951489001,,,,,LAX_DTLA,,,,
27271,1686951500000,,,,,LAX_DTLA,,,,
27272,1686951500001,,,,,LAX_DTLA,,,,
27273,1686951515000,,,,,LAX_DTLA,,,,
27274,1686951515001,,,,,LAX_DTLA,,,,
27275,1686951515002,,,,,LAX_DTLA,,,,
27276,1686951515003,,,,,LAX_DTLA,,,,
27277,1686951515004,,,,,LAX_DTLA,,,,
27278,1686951515005,,,,,LAX_DTLA,,,,
27279,1686951520000,,,,,LAX_DTLA,,,,
27280,1686951520001,,,,,LAX_DTLA,,,,
27281,1686951522000,,,,,DTLA_LAX,,,,
27282,1686951522001,,,,,DTLA_LAX,,,,
27283,1686951522002,,,,,DTLA_LAX,,,,
27284,1686951522003,,,,,DTLA_LAX,,,,
27285,1686951522004,,,,,DTLA_LAX,,,,
27286,1686951522005,,,,,DTLA_LAX,,,,
27287,1686951532000,,,,,LAX_DTLA,,,,
27288,1686951532001,,,,,LAX_DTLA,,,,
27289,1686951534946,,,,,LAX_DTLA,,,,
27290,1686951534947,,,,,LAX_DTLA,,,,
27291,1686951534948,,,,,LAX_DTLA,,,,
27292,1686951534949,,,,,LAX_DTLA,,,,
27293,1686951534950,,,,,LAX_DTLA,,,,
27294,1686951534951,,,,,LAX_DTLA,,,,
27295,1686951534953,,,,,LAX_DTLA,,,,
27296,1686951534954,,,,,LAX_DTLA,,,,
27297,1686951534955,,,,,LAX_DTLA,,,,
27298,1686951537000,,,,,LAX_DTLA,,,,
27299,1686951537001,,,,,LAX_DTLA,,,,
27300,1686951538000,,,,,LAX_DTLA,,,,
27301,1686951538001,,,,,LAX_DTLA,,,,
27302,1686951538002,,,,,LAX_DTLA,,,,
27303,1686951538003,,,,,LAX_DTLA,,,,
27304,1686951538004,,,,,LAX_DTLA,,,,
27305,1686951538005,,,,,LAX_DTLA,,,,
27306,1686951565463,,,,,LAX_DTLA,,,,
27307,1686951565464,,,,,LAX_DTLA,,,,
27308,1686951565465,,,,,LAX_DTLA,,,,
27309,1686951569000,,,,,LAX_DTLA,,,,
27310,1686951569001,,,,,LAX_DTLA,,,,
27311,1686951572000,,,,,DTLA_LAX,,,,
27312,1686951572001,,,,,DTLA_LAX,,,,
27313,1686951601000,,,,,LAX_DTLA,,,,
27314,1686951601001,,,,,LAX_DTLA,,,,
27315,1686951603000,,,,,DTLA_LAX,,,,
27316,1686951603001,,,,,DTLA_LAX,,,,
27317,1686951630000,,,,,LAX_DTLA,,,,
27318,1686951630001,,,,,LAX_DTLA,,,,
27319,1686951631000,,,,,LAX_DTLA,,,,
27320,1686951631001,,,,,LAX_DTLA,,,,
27321,1686951631002,,,,,LAX_DTLA,,,,
27322,1686951631003,,,,,LAX_DTLA,,,,
27323,1686951631004,,,,,LAX_DTLA,,,,
27324,1686951631005,,,,,LAX_DTLA,,,,
27325,1686951634000,,,,,DTLA_LAX,,,,
27326,1686951634001,,,,,DTLA_LAX,,,,
27327,1686951645981,,,,,DTLA_LAX,,,,
27328,1686951645982,,,,,DTLA_LAX,,,,
27329,1686951645983,,,,,DTLA_LAX,,,,
27330,1686951653982,,,,,LAX_DTLA,,,,
27331,1686951653983,,,,,LAX_DTLA,,,,
27332,1686951653984,,,,,LAX_DTLA,,,,
27333,1686951653985,,,,,LAX_DTLA,,,,
27334,1686951653986,,,,,LAX_DTLA,,,,
27335,1686951653987,,,,,LAX_DTLA,,,,
27336,1686951653988,,,,,LAX_DTLA,,,,
27337,1686951653989,,,,,LAX_DTLA,,,,
27338,1686951653990,,,,,LAX_DTLA,,,,
27339,1686951653991,,,,,LAX_DTLA,,,,
27340,1686951688000,,,,,LAX_DTLA,,,,
27341,1686951688001,,,,,LAX_DTLA,,,,
27342,1686951698000,,,,,LAX_DTLA,,,,
27343,1686951698001,,,,,LAX_DTLA,,,,
27344,1686951763000,,,,,LAX_DTLA,,,,
27345,1686951763001,,,,,LAX_DTLA,,,,
27346,1686951804499,,,,,LAX_DTLA,,,,
27347,1686951804500,,,,,LAX_DTLA,,,,
27348,1686951804501,,,,,LAX_DTLA,,,,
27349,1686951818000,,,,,DTLA_LAX,,,,
27350,1686951818001,,,,,DTLA_LAX,,,,
27351,1686951818002,,,,,DTLA_LAX,,,,
27352,1686951818003,,,,,DTLA_LAX,,,,
27353,1686951818004,,,,,DTLA_LAX,,,,
27354,1686951818005,,,,,DTLA_LAX,,,,
27355,1686951839000,,,,,LAX_DTLA,,,,
27356,1686951839001,,,,,LAX_DTLA,,,,
27357,1686951839002,,,,,LAX_DTLA,,,,
27358,1686951839003,,,,,LAX_DTLA,,,,
27359,1686951839004,,,,,LAX_DTLA,,,,
27360,1686951839005,,,,,LAX_DTLA,,,,
27361,1686951902000,,,,,DTLA_LAX,,,,
27362,1686951902001,,,,,DTLA_LAX,,,,
27363,1686951911428,,,,,DTLA_LAX,,,,
27364,1686951911429,,,,,DTLA_LAX,,,,
27365,1686951911430,,,,,DTLA_LAX,,,,
27366,1686951911431,,,,,DTLA_LAX,,,,
27367,1686951911432,,,,,DTLA_LAX,,,,
27368,1686951911433,,,,,DTLA_LAX,,,,
27369,1686951911434,,,,,DTLA_LAX,,,,
27370,1686951911435,,,,,DTLA_LAX,,,,
27371,1686951911436,,,,,DTLA_LAX,,,,
27372,1686951911437,,,,,DTLA_LAX,,,,
27373,1686951923982,,,,,LAX_DTLA,,,,
27374,1686951923983,,,,,LAX_DTLA,,,,
27375,1686951923984,,,,,LAX_DTLA,,,,
27376,1686951923985,,,,,LAX_DTLA,,,,
27377,1686951923986,,,,,LAX_DTLA,,,,
27378,1686951923987,,,,,LAX_DTLA,,,,
27379,1686951923988,,,,,LAX_DTLA,,,,
27380,1686951923989,,,,,LAX_DTLA,,,,
27381,1686951923990,,,,,LAX_DTLA,,,,
27382,1686951923991,,,,,LAX_DTLA,,,,
27383,1686951943499,,,,,DTLA_LAX,,,,
27384,1686951943500,,,,,DTLA_LAX,,,,
27385,1686951943501,,,,,DTLA_LAX,,,,
27386,1686951950000,,,,,DTLA_LAX,,,,
27387,1686951950001,,,,,DTLA_LAX,,,,
27388,1686952020000,,,,,DTLA_LAX,,,,
27389,1686952020001,,,,,DTLA_LAX,,,,
27390,1686952054000,,,,,DTLA_LAX,,,,
27391,1686952054001,,,,,DTLA_LAX,,,,
27392,1686952054002,,,,,DTLA_LAX,,,,
27393,1686952054003,,,,,DTLA_LAX,,,,
27394,1686952054004,,,,,DTLA_LAX,,,,
27395,1686952054005,,,,,DTLA_LAX,,,,
27396,1686952067000,,,,,DTLA_LAX,,,,
27397,1686952067001,,,,,DTLA_LAX,,,,
27398,1686952092501,,,,,LAX_DTLA,,,,
27399,1686952103000,,,,,DTLA_LAX,,,,
27400,1686952103001,,,,,DTLA_LAX,,,,
27401,1686952148000,,,,,DTLA_LAX,,,,
27402,1686952148001,,,,,DTLA_LAX,,,,
27403,1686952158000,,,,,LAX_DTLA,,,,
27404,1686952158001,,,,,LAX_DTLA,,,,
27405,1686952167000,,,,,LAX_DTLA,,,,
27406,1686952167001,,,,,LAX_DTLA,,,,
27407,1686952187000,,,,,DTLA_LAX,,,,
27408,1686952187001,,,,,DTLA_LAX,,,,
27409,1686952187002,,,,,DTLA_LAX,,,,
27410,1686952187003,,,,,DTLA_LAX,,,,
27411,1686952187004,,,,,DTLA_LAX,,,,
27412,1686952187005,,,,,DTLA_LAX,,,,
27413,1686952195000,,,,,DTLA_LAX,,,,
27414,1686952195001,,,,,DTLA_LAX,,,,
27415,1686952199419,,,,,LAX_DTLA,,,,
27416,1686952199420,,,,,LAX_DTLA,,,,
27417,1686952199421,,,,,LAX_DTLA,,,,
27418,1686952199422,,,,,LAX_DTLA,,,,
27419,1686952199423,,,,,LAX_DTLA,,,,
27420,1686952199424,,,,,LAX_DTLA,,,,
27421,1686952199426,,,,,LAX_DTLA,,,,
27422,1686952199427,,,,,LAX_DTLA,,,,
27423,1686952199428,,,,,LAX_DTLA,,,,
27424,1686952202000,,,,,DTLA_LAX,,,,
27425,1686952202001,,,,,DTLA_LAX,,,,
27426,1686952202002,,,,,DTLA_LAX,,,,
27427,1686952202003,,,,,DTLA_LAX,,,,
27428,1686952229000,,,,,LAX_DTLA,,,,
27429,1686952229001,,,,,LAX_DTLA,,,,
27430,1686952229936,,,,,LAX_DTLA,,,,
27431,1686952229937,,,,,LAX_DTLA,,,,
27432,1686952229938,,,,,LAX_DTLA,,,,
27433,1686952241018,,,,,DTLA_LAX,,,,
27434,1686952241019,,,,,DTLA_LAX,,,,
27435,1686952241020,,,,,DTLA_LAX,,,,
27436,1686952241021,,,,,DTLA_LAX,,,,
27437,1686952241022,,,,,DTLA_LAX,,,,
27438,1686952241023,,,,,DTLA_LAX,,,,
27439,1686952241025,,,,,DTLA_LAX,,,,
27440,1686952241026,,,,,DTLA_LAX,,,,
27441,1686952241027,,,,,DTLA_LAX,,,,
27442,1686952241028,,,,,DTLA_LAX,,,,
27443,1686952241029,,,,,DTLA_LAX,,,,
27444,1686952241030,,,,,DTLA_LAX,,,,
27445,1686952241031,,,,,DTLA_LAX,,,,
27446,1686952262000,,,,,LAX_DTLA,,,,
27447,1686952262001,,,,,LAX_DTLA,,,,
27448,1686952262002,,,,,LAX_DTLA,,,,
27449,1686952262003,,,,,LAX_DTLA,,,,
27450,1686952262004,,,,,LAX_DTLA,,,,
27451,1686952262005,,,,,LAX_DTLA,,,,
27452,1686952295000,,,,,LAX_DTLA,,,,
27453,1686952295001,,,,,LAX_DTLA,,,,
27454,1686952337000,,,,,LAX_DTLA,,,,
27455,1686952337001,,,,,LAX_DTLA,,,,
27456,1686952364000,,,,,LAX_DTLA,,,,
27457,1686952364001,,,,,LAX_DTLA,,,,
27458,1686952376000,,,,,LAX_DTLA,,,,
27459,1686952376001,,,,,LAX_DTLA,,,,
27460,1686952376002,,,,,LAX_DTLA,,,,
27461,1686952376003,,,,,LAX_DTLA,,,,
27462,1686952376004,,,,,LAX_DTLA,,,,
27463,1686952376005,,,,,LAX_DTLA,,,,
27464,1686952378000,,,,,DTLA_LAX,,,,
27465,1686952378001,,,,,DTLA_LAX,,,,
27466,1686952378002,,,,,DTLA_LAX,,,,
27467,1686952378003,,,,,DTLA_LAX,,,,
27468,1686952378004,,,,,DTLA_LAX,,,,
27469,1686952378005,,,,,DTLA_LAX,,,,
27470,1686952390000,,,,,DTLA_LAX,,,,
27471,1686952390001,,,,,DTLA_LAX,,,,
27472,1686952390018,,,,,LAX_DTLA,,,,
27473,1686952390019,,,,,LAX_DTLA,,,,
27474,1686952390020,,,,,LAX_DTLA,,,,
27475,1686952390021,,,,,LAX_DTLA,,,,
27476,1686952390022,,,,,LAX_DTLA,,,,
27477,1686952390023,,,,,LAX_DTLA,,,,
27478,1686952390024,,,,,LAX_DTLA,,,,
27479,1686952390025,,,,,LAX_DTLA,,,,
27480,1686952390026,,,,,LAX_DTLA,,,,
27481,1686952390027,,,,,LAX_DTLA,,,,
27482,1686952391000,,,,,DTLA_LAX,,,,
27483,1686952391001,,,,,DTLA_LAX,,,,
27484,1686952392500,,,,,LAX_DTLA,,,,
27485,1686952392501,,,,,LAX_DTLA,,,,
27486,1686952392502,,,,,LAX_DTLA,,,,
27487,1686952392503,,,,,LAX_DTLA,,,,
27488,1686952392504,,,,,LAX_DTLA,,,,
27489,1686952392505,,,,,LAX_DTLA,,,,
27490,1686952392507,,,,,LAX_DTLA,,,,
27491,1686952392508,,,,,LAX_DTLA,,,,
27492,1686952392509,,,,,LAX_DTLA,,,,
27493,1686952401955,,,,,DTLA_LAX,,,,
27494,1686952401956,,,,,DTLA_LAX,,,,
27495,1686952401957,,,,,DTLA_LAX,,,,
27496,1686952401958,,,,,DTLA_LAX,,,,
27497,1686952401959,,,,,DTLA_LAX,,,,
27498,1686952401960,,,,,DTLA_LAX,,,,
27499,1686952401961,,,,,DTLA_LAX,,,,
27500,1686952401962,,,,,DTLA_LAX,,,,
27501,1686952401963,,,,,DTLA_LAX,,,,
27502,1686952401964,,,,,DTLA_LAX,,,,
27503,1686952423017,,,,,LAX_DTLA,,,,
27504,1686952423018,,,,,LAX_DTLA,,,,
27505,1686952423019,,,,,LAX_DTLA,,,,
27506,1686952430000,,,,,LAX_DTLA,,,,
27507,1686952430001,,,,,LAX_DTLA,,,,
27508,1686952430002,,,,,LAX_DTLA,,,,
27509,1686952430003,,,,,LAX_DTLA,,,,
27510,1686952437000,,,,,DTLA_LAX,,,,
27511,1686952437001,,,,,DTLA_LAX,,,,
27512,1686952438000,,,,,DTLA_LAX,,,,
27513,1686952438001,,,,,DTLA_LAX,,,,
27514,1686952438002,,,,,DTLA_LAX,,,,
27515,1686952438003,,,,,DTLA_LAX,,,,
27516,1686952438004,,,,,DTLA_LAX,,,,
27517,1686952438005,,,,,DTLA_LAX,,,,
27518,1686952442000,,,,,DTLA_LAX,,,,
27519,1686952442001,,,,,DTLA_LAX,,,,
27520,1686952449000,,,,,DTLA_LAX,,,,
27521,1686952449001,,,,,DTLA_LAX,,,,
27522,1686952450000,,,,,LAX_DTLA,,,,
27523,1686952450001,,,,,LAX_DTLA,,,,
27524,1686952474000,,,,,LAX_DTLA,,,,
27525,1686952474001,,,,,LAX_DTLA,,,,
27526,1686952474002,,,,,LAX_DTLA,,,,
27527,1686952474003,,,,,LAX_DTLA,,,,
27528,1686952474004,,,,,LAX_DTLA,,,,
27529,1686952474005,,,,,LAX_DTLA,,,,
27530,1686952530000,,,,,LAX_DTLA,,,,
27531,1686952530001,,,,,LAX_DTLA,,,,
27532,1686952533000,,,,,LAX_DTLA,,,,
27533,1686952533001,,,,,LAX_DTLA,,,,
27534,1686952538537,,,,,DTLA_LAX,,,,
27535,1686952540535,,,,,LAX_DTLA,,,,
27536,1686952540536,,,,,LAX_DTLA,,,,
27537,1686952540537,,,,,LAX_DTLA,,,,
27538,1686952553000,,,,,LAX_DTLA,,,,
27539,1686952553001,,,,,LAX_DTLA,,,,
27540,1686952576000,,,,,LAX_DTLA,,,,
27541,1686952576001,,,,,LAX_DTLA,,,,
27542,1686952576002,,,,,LAX_DTLA,,,,
27543,1686952576003,,,,,LAX_DTLA,,,,
27544,1686952576004,,,,,LAX_DTLA,,,,
27545,1686952576005,,,,,LAX_DTLA,,,,
27546,1686952591000,,,,,DTLA_LAX,,,,
27547,1686952591001,,,,,DTLA_LAX,,,,
27548,1686952628000,,,,,DTLA_LAX,,,,
27549,1686952628001,,,,,DTLA_LAX,,,,
27550,1686952628002,,,,,DTLA_LAX,,,,
27551,1686952628003,,,,,DTLA_LAX,,,,
27552,1686952628004,,,,,DTLA_LAX,,,,
27553,1686952628005,,,,,DTLA_LAX,,,,
27554,1686952630000,,,,,LAX_DTLA,,,,
27555,1686952630001,,,,,LAX_DTLA,,,,
27556,1686952634000,,,,,LAX_DTLA,,,,
27557,1686952634001,,,,,LAX_DTLA,,,,
27558,1686952639000,,,,,DTLA_LAX,,,,
27559,1686952639001,,,,,DTLA_LAX,,,,
27560,1686952648000,,,,,DTLA_LAX,,,,
27561,1686952648001,,,,,DTLA_LAX,,,,
27562,1686952689000,,,,,DTLA_LAX,,,,
27563,1686952689001,,,,,DTLA_LAX,,,,
27564,1686952706508,,,,,DTLA_LAX,,,,
27565,1686952706509,,,,,DTLA_LAX,,,,
27566,1686952706510,,,,,DTLA_LAX,,,,
27567,1686952782000,,,,,LAX_DTLA,,,,
27568,1686952782001,,,,,LAX_DTLA,,,,
27569,1686952795000,,,,,DTLA_LAX,,,,
27570,1686952795001,,,,,DTLA_LAX,,,,
27571,1686952795002,,,,,DTLA_LAX,,,,
27572,1686952795003,,,,,DTLA_LAX,,,,
27573,1686952795004,,,,,DTLA_LAX,,,,
27574,1686952795005,,,,,DTLA_LAX,,,,
27575,1686952845000,,,,,DTLA_LAX,,,,
27576,1686952845001,,,,,DTLA_LAX,,,,
27577,1686952885000,,,,,LAX_DTLA,,,,
27578,1686952885001,,,,,LAX_DTLA,,,,
27579,1686952885002,,,,,LAX_DTLA,,,,
27580,1686952885003,,,,,LAX_DTLA,,,,
27581,1686952885004,,,,,LAX_DTLA,,,,
27582,1686952885005,,,,,LAX_DTLA,,,,
27583,1686952901000,,,,,LAX_DTLA,,,,
27584,1686952901001,,,,,LAX_DTLA,,,,
27585,1686952947536,,,,,LAX_DTLA,,,,
27586,1686952947537,,,,,LAX_DTLA,,,,
27587,1686952947538,,,,,LAX_DTLA,,,,
27588,1686952947539,,,,,LAX_DTLA,,,,
27589,1686952947540,,,,,LAX_DTLA,,,,
27590,1686952947541,,,,,LAX_DTLA,,,,
27591,1686952947542,,,,,LAX_DTLA,,,,
27592,1686952947543,,,,,LAX_DTLA,,,,
27593,1686952947544,,,,,LAX_DTLA,,,,
27594,1686952947545,,,,,LAX_DTLA,,,,
27595,1686952983536,,,,,DTLA_LAX,,,,
27596,1686952983537,,,,,DTLA_LAX,,,,
27597,1686952983538,,,,,DTLA_LAX,,,,
27598,1686952983539,,,,,DTLA_LAX,,,,
